Device Name,Beta
Device Model,Kestrel DROP 3
Serial Number,2705263
FORMATTED DATE_TIME,Temperature,Relative Humidity,Station Pressure,Heat Index,Dew Point,Density Altitude
yyyy-MM-dd hh:mm:ss a,°F,%,inHg,°F,°F,ft,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
2023-03-21 03:29:15 PM,71.2,34.7,29.46,69.1,41.9,1437,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:20 PM,71.5,34.3,29.45,69.4,41.9,1459,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:25 PM,71.5,34.0,29.46,69.3,41.7,1454,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:30 PM,71.4,33.7,29.45,69.1,41.4,1454,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:35 PM,71.5,33.5,29.46,69.3,41.3,1457,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:40 PM,71.7,33.1,29.46,69.4,41.2,1462,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:45 PM,71.6,32.8,29.46,69.3,40.8,1457,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:50 PM,71.4,32.7,29.46,69.1,40.6,1442,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:29:55 PM,71.5,32.8,29.46,69.3,40.7,1447,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:00 PM,71.2,33.0,29.45,68.9,40.7,1439,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:05 PM,70.6,33.1,29.45,68.4,40.2,1405,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:10 PM,69.5,33.1,29.43,66.7,39.3,1349,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:15 PM,68.7,32.8,29.45,65.5,38.3,1273,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:20 PM,68.5,32.7,29.46,65.1,38.0,1251,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:25 PM,68.9,32.5,29.46,66.0,38.3,1276,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:30 PM,69.3,32.7,29.46,66.6,38.7,1307,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:35 PM,69.7,33.0,29.46,67.1,39.4,1337,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:40 PM,69.9,32.9,29.45,67.3,39.5,1349,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:45 PM,69.8,32.2,29.45,67.3,38.9,1344,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:50 PM,69.7,31.6,29.45,66.9,38.2,1329,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:30:55 PM,69.1,30.9,29.44,66.0,37.1,1300,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:00 PM,69.1,30.3,29.40,66.0,36.6,1351,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:05 PM,69.4,30.2,29.45,66.4,36.8,1312,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:10 PM,68.8,30.1,29.45,65.5,36.2,1271,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:15 PM,67.7,29.6,29.45,63.9,34.9,1195,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:20 PM,67.5,29.3,29.44,63.5,34.4,1193,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:25 PM,66.7,28.8,29.45,62.2,33.2,1127,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:30 PM,66.6,28.5,29.46,62.2,32.9,1098,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:35 PM,66.3,28.3,29.47,61.7,32.5,1069,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:40 PM,66.1,27.8,29.48,61.2,31.9,1045,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:45 PM,66.0,27.6,29.50,61.0,31.6,1018,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:50 PM,65.9,27.6,29.51,61.0,31.5,993,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:31:55 PM,65.6,27.8,29.51,60.4,31.5,981,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:00 PM,64.6,27.8,29.52,59.2,30.6,896,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:05 PM,64.3,27.8,29.51,59.0,30.3,891,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:10 PM,64.5,27.5,29.52,59.2,30.2,889,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:15 PM,64.1,27.7,29.53,58.8,30.1,857,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:20 PM,63.9,27.6,29.53,58.6,29.9,843,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:25 PM,63.7,27.4,29.53,58.6,29.6,828,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:30 PM,63.5,27.0,29.52,58.3,28.9,823,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:35 PM,63.1,27.0,29.52,57.9,28.7,794,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:40 PM,63.0,27.0,29.54,57.9,28.6,771,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:45 PM,62.8,26.9,29.55,57.7,28.2,738,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:50 PM,62.9,27.1,29.55,57.7,28.5,743,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:32:55 PM,63.3,27.7,29.56,58.1,29.4,771,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:00 PM,63.4,27.8,29.56,58.3,29.6,771,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:05 PM,63.0,27.7,29.56,57.9,29.1,743,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:10 PM,62.7,27.7,29.57,57.7,28.9,712,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:15 PM,62.7,27.6,29.56,57.7,28.8,724,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:20 PM,63.0,27.5,29.57,57.9,29.0,738,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:25 PM,63.6,27.5,29.58,58.5,29.5,765,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:30 PM,64.1,27.6,29.58,58.8,30.0,794,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:35 PM,63.6,27.9,29.59,58.5,29.9,748,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:40 PM,63.5,28.3,29.60,58.6,30.1,736,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:45 PM,63.5,28.3,29.59,58.6,30.1,738,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:50 PM,63.7,28.2,29.60,58.6,30.2,746,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:33:55 PM,64.0,28.0,29.60,58.6,30.3,765,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:00 PM,64.3,28.3,29.59,59.2,30.8,799,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:05 PM,64.6,28.3,29.59,59.5,31.0,818,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:10 PM,64.2,28.1,29.59,59.0,30.6,789,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:15 PM,65.0,28.1,29.59,59.7,31.2,843,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:20 PM,65.4,28.3,29.59,60.3,31.8,869,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:25 PM,65.3,28.2,29.59,59.9,31.6,860,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:30 PM,65.2,28.0,29.59,59.9,31.3,857,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:35 PM,65.2,27.9,29.59,59.9,31.2,864,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:40 PM,65.1,27.8,29.59,59.7,31.1,855,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:45 PM,65.1,27.7,29.59,59.7,31.0,850,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:50 PM,65.3,27.6,29.59,59.9,31.0,869,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:34:55 PM,65.2,27.7,29.58,59.9,31.1,867,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:00 PM,65.4,27.8,29.58,60.1,31.3,879,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:05 PM,64.9,28.0,29.59,59.5,31.1,843,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:10 PM,65.3,28.2,29.59,60.1,31.6,872,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:15 PM,65.9,28.1,29.58,61.0,32.1,918,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:20 PM,65.6,27.9,29.58,60.4,31.5,899,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:25 PM,64.8,27.5,29.58,59.5,30.5,843,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:30 PM,65.1,27.4,29.58,59.9,30.7,862,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:35 PM,65.3,27.4,29.58,60.1,30.9,877,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:40 PM,65.5,27.6,29.58,60.4,31.2,894,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:45 PM,65.4,27.6,29.58,60.1,31.2,889,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:50 PM,65.4,27.6,29.58,60.1,31.1,891,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:35:55 PM,65.5,27.5,29.58,60.4,31.1,894,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:36:00 PM,65.4,27.5,29.57,60.1,31.0,891,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:36:05 PM,65.7,27.5,29.58,60.6,31.3,901,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
2023-03-21 03:36:10 PM,66.0,27.5,29.59,61.0,31.5,913,session,"Session - Mar 21, 2023 3:29:11 PM",2023-03-21 03:29:11 PM 3:29:11 PM,00:38:42,,"902 NE Going St, Portland, OR 97211, USA","https://www.google.com/maps/search/?api=1&query=45.5561974,-122.6563426",
